Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Switzerland,CHE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,3.78451E+11,3.84511E+11,3.79476E+11,3.81901E+11,3.9339E+11,4.07842E+11,4.15422E+11,4.22009E+11,4.3584E+11,4.54716E+11,4.71425E+11,4.67108E+11,4.66903E+11,4.66315E+11,4.72236E+11,4.74507E+11,4.76851E+11,4.87671E+11,5.0262E+11,5.11393E+11,5.31728E+11,5.40107E+11,5.40078E+11,5.39825E+11,5.55056E+11,5.71056E+11,5.93984E+11,6.17718E+11,6.34739E+11,6.21539E+11,6.41852E+11,6.54178E+11,6.62141E+11,6.74203E+11,6.90699E+11,7.0215E+11,7.1651E+11,7.27865E+11,7.49096E+11,7.58168E+11,7.40026E+11
Channel Islands,CHI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,27084687059,28505352534,29653173467,31384960353,32187543006,32493412377,36144450973,37451434268,38796694779,40324502132,41062023957,44931169627,44472895153,42236242805,43242373181,37658874259,39102182252,43186282554,46512102916,50427633456,54455097297,58008494078,51619261579,49029306154,51041313574,53088027477,55942938254,59557114174,63931649994,70275832415,72618523300,78285957659,87027921747,92762003380,97428115798,1.06132E+11,1.13352E+11,1.21771E+11,1.27037E+11,1.26514E+11,1.33253E+11,1.37655E+11,1.41932E+11,1.47738E+11,1.58389E+11,1.67485E+11,1.78066E+11,1.868E+11,1.93394E+11,1.90368E+11,2.01494E+11,2.13807E+11,2.25179E+11,2.34287E+11,2.38426E+11,2.43919E+11,2.48093E+11,2.51032E+11,2.60354E+11,2.62807E+11,2.47639E+11
China,CHN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.58907E+11,1.15573E+11,1.09124E+11,1.20364E+11,1.42246E+11,1.66357E+11,1.84074E+11,1.73453E+11,1.66341E+11,1.94519E+11,2.32062E+11,2.48445E+11,2.57911E+11,2.77925E+11,2.84345E+11,3.0914E+11,3.04286E+11,3.27321E+11,3.64393E+11,3.92055E+11,4.2277E+11,4.44385E+11,4.84456E+11,5.36632E+11,6.18155E+11,7.01178E+11,7.63933E+11,8.52988E+11,9.48715E+11,9.88621E+11,1.02738E+12,1.12254E+12,1.28222E+12,1.46024E+12,1.65061E+12,1.83141E+12,2.01313E+12,2.19908E+12,2.37162E+12,2.55333E+12,2.77011E+12,3.00102E+12,3.27512E+12,3.60388E+12,3.96836E+12,4.42054E+12,4.98287E+12,5.69198E+12,6.24129E+12,6.82789E+12,7.5541E+12,8.27558E+12,8.92635E+12,9.61958E+12,1.03339E+13,1.10616E+13,1.18191E+13,1.26402E+13,1.34934E+13,1.42962E+13,1.46251E+13
Cote d'Ivoire,CIV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5786326490,6361056560,6439106374,7372155802,8670620078,8400993770,9373607036,9804619715,11034927776,12087573677,13341663295,14603336051,15222024639,16126090751,16823928115,18212387786,20564772175,22068974036,24476578529,25062647552,22316358507,23097542392,23143927420,22241258603,21640464062,22614549645,23351636691,23270145805,23534607280,24228408666,23962887498,23972694350,23914066582,23868035567,24061654667,25776226755,27768555718,28808086359,30228520804,30717475423,30082115144,30118626384,29616355479,29213710481,29573557032,30082591104,30538595764,31077613212,31867867651,32904036619,33567921160,32095210932,35531486007,38690029493,42092460629,45814637971,49103766045,52717625514,56350019798,59861589343,60948940071
Cameroon,CMR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4562895939,4616906063,4757331987,4935377531,5110443253,5213983579,5454606607,4859396356,5167789386,5421087525,5588711250,5783182073,5937815299,6255825731,6927342472,7706326204,7282852914,8283507547,10106128121,10716044956,10505443418,12300054935,13224551985,14132659563,15189015454,16413730327,17525212843,17149007825,15807332565,15519778136,14572187408,14017191169,13582657793,12505272334,12770876246,13213999107,13790273041,14511686450,15165044838,15815931132,16377930374,17093332170,17817611470,18631376575,19894762009,20296767966,20998562978,22027954896,22796466389,23297684112,24095049131,25090000491,26229905706,27647439506,29274231249,30928653814,32366366580,33515077192,34876622793,36174281281,36438476236
"Congo, Dem. Rep.",COD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,19168010835,17088017892,20710796877,21790655782,21258915065,21470940598,22925701022,22699713524,23683223663,25892593099,25829141597,27380186217,27421567402,29652935994,30581246621,29057801758,27515122458,27724455749,26242502764,26355368689,26933846082,27566932618,27440764940,27828147231,29370125468,29507533879,30899466116,31726225349,31875459592,31471900133,29404727951,26928540667,24101041590,20854860118,20041521240,20181811655,19975316879,18853294022,18547087484,17755100729,16528058622,16180940794,16657916933,17587065940,18772148207,19923847874,20983991749,22297480046,23685697578,24361939405,26093580352,27887428124,29863781974,32396815011,35464886727,37917704900,38827494386,40274574777,42619006547,44487649198,44831742049
"Congo, Rep.",COG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1253554928,1358235874,1428895498,1371321006,1423661535,1476001992,1496060601,1527721313,1644306711,1768427617,1880872560,2026697284,2201348952,2382546144,2570422316,2769157007,2794530425,2544324156,2706136736,2971696015,3495802318,4111752984,5082032116,5379532388,5754815618,5686583022,5296396624,5306426762,5400152238,5540549527,5595955220,5729998910,5879663505,5822061429,5502251185,5721533743,5967015093,5929732458,6151359337,5992518976,6446511039,6691646190,6998248723,7055162966,7300444993,7866649911,8494899324,7933047124,8433334900,9414746443,10349749902,10578057039,11630272573,11547414504,12323017308,11885478502,10613483152,10149302360,9657467060,9679884326,8910458112
Colombia,COL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,30606244192,32163862370,33904535097,35018878013,37178471673,38516900888,40533929248,42209952164,44714318434,47443017455,50388183652,53391686196,57486373388,61351156382,64876244860,66383485648,69522341626,72413431995,78546777879,82771902522,86155082921,88116724524,88952441856,90352514185,93379941186,96281355122,1.01889E+11,1.07359E+11,1.11722E+11,1.15537E+11,1.20484E+11,1.22896E+11,1.27867E+11,1.34753E+11,1.42588E+11,1.50006E+11,1.5309E+11,1.58342E+11,1.59244E+11,1.52549E+11,1.57011E+11,1.59646E+11,1.63643E+11,1.70055E+11,1.79124E+11,1.87774E+11,2.00386E+11,2.13889E+11,2.20911E+11,2.23429E+11,2.33471E+11,2.49693E+11,2.59462E+11,2.72783E+11,2.85056E+11,2.93482E+11,2.99608E+11,3.03681E+11,3.11468E+11,3.21688E+11,2.99661E+11
Comoros,COM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,396530254.1,411855866.7,438145932.3,459270708.6,478148112.5,489049701.9,498183253.6,506342420.1,519949762,503414025.9,529044024,500498728.2,543196183.5,559524993.8,530000074.1,549134170.8,542041065.5,563886153.4,571118082.4,582108728.5,645255176.8,660308380.7,675660186.4,689875209.4,703118466.6,723069789.6,742209125,748147112.3,778072787.3,802971996.6,833484398.1,867655982.8,895423342.1,935716266.2,955366368.1,966029599.8,998108351.8,1036193193,1071742538,1093028518,1146704716
Cabo Verde,CPV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,172138338.4,186686717.5,191960673.4,210236768.8,218190594.8,237046815,243853508.6,254361311.7,269614990.6,284977516.2,286950050.4,290979250.5,322805534.5,350916445.6,418231490.4,477669028.6,531867863,591003198,664980756.6,739609209.7,845261415.1,864124729.5,909498979.3,947482015,1044097444,1116270241,1205390472,1388256499,1480582782,1461773074,1483214217,1542081303,1558765363,1571279094,1580882950,1596800287,1671942379,1733838342,1812401360,1915123783,1632003278
Costa Rica,CRI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4791476004,4881521089,5147192572,5502293447,5703625023,6170782004,6600843488,6973799457,7564710710,7980149488,8578910825,9160432761,9909577087,10673498042,11265332834,11501912827,12136538275,13217233222,14045648008,14739379973,14850204694,14514344221,13456891680,13842161507,14952871483,15060771662,15894573761,16651876017,17223392943,18199266176,18845897635,19272880656,21046198397,22539887346,23558471251,24537079085,24868442410,26230279541,28107136983,29291799732,30425016887,31487205910,32563084815,33968891756,35471879204,36882477494,39584744288,42836683277,44866360242,44474472353,46858456852,48921709324,51310356971,52590430366,54453241195,56441917653,58814918321,61260265570,62519900823,63875302142,60975385196
Caribbean small states,CSS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,23377677517,24418720787,25862677508,27309548696,28532453403,29147572615,31248923857,31064874499,30068156800,29699924441,30064544728,31220216604,33024273700,34737236185,35595793265,35932636495,36305981520,35427344215,35777811249,35805269068,36280853193,36950303065,37755426706,39322966215,39686708763,40198832045,41068547747,42279165761,43465750851,44736344400,46301965412,48184374489,48754890771,51221866666,53133901171,54212392890,56158971769,59304976796,61646506723,63881744124,68230659320,70491065192,71393153243,68855702360,69790705452,70586207966,71530066069,72083386757,72447954504,73063500001,72293875800,72507141893,73893015228,74386384258,68336870776
Cuba,CUB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,23120750306,25105402915,26317161844,27221021750,27489010481,30093986236,31727475911,34490781332,36765792774,37165871992,35363534232,42326025083,46100759452,48595488553,52448973034,53286412464,53337196219,52055944739,53984898546,54352040789,52749435568,47109098197,41653580519,35456285544,35710482402,36587960794,39455999446,40554227615,40618768067,43132564230,45683751961,47138793123,47810436670,49623762332,52487320429,58366769729,65409224268,70159331723,73047670765,74107815578,75879253450,78005618404,80357410018,82565312275,83430247193,87133000000,87580655780,89165037486,91169895872,90971648312,
Curacao,CUW,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984660455,2963894592,2975663183,2984238592,2990459592,3010687845,3059940720,3135520102,3204126681,3187102853,3189726029,3209266564,3204808345,3179358745,3143150980,3151910782,3120814985,3066520125,3000095280,2898092040,
Cayman Islands,CYM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4633652466,4780197528,4763113045,4420145926,4300110884,4350381855,4403880835,4460221049,4578618865,4708336733,4860885755,5015658466,5226032281,5425515181,
Cyprus,CYP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,3102429828,3731177322,4341672591,4679341981,5142857448,5438738622,5575631588,5911379896,6241363863,6787975919,7119401610,7383100707,7904735290,8588240189,9270784183,9957192998,10030826560,10973724158,11050540281,11702522014,12681141825,12839476225,13178553265,13983874458,14682782969,15558656536,16173621855,16775758761,17215834912,18081161985,18958641470,19852319346,20864404176,21625289769,21189483444,21616387058,21703163437,20955094006,19581890298,19223676995,19842404305,21119869898,22208552125,23372446338,24091334164,22861837859
Czech Republic,CZE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20142E+11,1.06188E+11,1.0565E+11,1.05715E+11,1.08791E+11,1.15863E+11,1.20805E+11,1.20179E+11,1.1975E+11,1.21408E+11,1.26265E+11,1.30108E+11,1.3215E+11,1.36886E+11,1.43476E+11,1.52948E+11,1.63298E+11,1.72394E+11,1.77025E+11,1.6878E+11,1.7289E+11,1.75934E+11,1.74553E+11,1.74472E+11,1.78419E+11,1.88033E+11,1.92804E+11,2.02769E+11,2.09255E+11,2.15595E+11,2.03104E+11
Germany,DEU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,1.39822E+12,1.44202E+12,1.50404E+12,1.57589E+12,1.58992E+12,1.57614E+12,1.65414E+12,1.70951E+12,1.76094E+12,1.83403E+12,1.85987E+12,1.86971E+12,1.86233E+12,1.89161E+12,1.94501E+12,1.99029E+12,2.03581E+12,2.06436E+12,2.14089E+12,2.22431E+12,2.3412E+12,2.46079E+12,2.50811E+12,2.48361E+12,2.54302E+12,2.58229E+12,2.6031E+12,2.64975E+12,2.70311E+12,2.75413E+12,2.83434E+12,2.882E+12,2.87629E+12,2.85616E+12,2.88972E+12,2.91086E+12,3.02195E+12,3.1119E+12,3.14177E+12,2.96288E+12,3.08673E+12,3.20789E+12,3.22132E+12,3.23541E+12,3.3069E+12,3.35624E+12,3.43108E+12,3.52304E+12,3.5613E+12,3.59889E+12,3.43444E+12
Djibouti,DJI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107775339,2256616806,2430287967,2591966529,2732013068,2961711511,3191851222,3207810478
Dominica,DMA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,212014830,234352173.6,191326789,216932401.9,240424729.7,250348701.6,256748410.6,267523234.6,271324561.1,290516314.6,308840808.7,332981730.4,332345280.8,350351693.5,355073611,362279548.8,370109910.1,370237529.4,381458920.3,393300176.7,401896254.3,417064730.6,418541469.3,428336257.6,428062787.5,415957176.6,442383506.4,455879257.1,458869197.1,480250003.1,510760153.4,547131680.1,540732479.2,544369631.9,543152689.8,537400701.5,532027013.5,555691295.1,540737037,554560951.9,516853979.4,528731698.5,547022292.1,455619460.5
Denmark,DNK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,82924593127,88214214003,93213156642,93806944243,1.02503E+11,1.07172E+11,1.1011E+11,1.16199E+11,1.22652E+11,1.30635E+11,1.32721E+11,1.3671E+11,1.42081E+11,1.47897E+11,1.46237E+11,1.44107E+11,1.52644E+11,1.55499E+11,1.58961E+11,1.65112E+11,1.64314E+11,1.6322E+11,1.69234E+11,1.73627E+11,1.80861E+11,1.88102E+11,1.97327E+11,1.97828E+11,1.97801E+11,1.99078E+11,2.02014E+11,2.0483E+11,2.08838E+11,2.08861E+11,2.19998E+11,2.26659E+11,2.33232E+11,2.40837E+11,2.4618E+11,2.53437E+11,2.62933E+11,2.65097E+11,2.66334E+11,2.67372E+11,2.74507E+11,2.80921E+11,2.91913E+11,2.94567E+11,2.93059E+11,2.7868E+11,2.83894E+11,2.87689E+11,2.88341E+11,2.91032E+11,2.95745E+11,3.02673E+11,3.12498E+11,3.21316E+11,3.27708E+11,3.34638E+11,3.27738E+11
Dominican Republic,DOM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4530917898,4426106496,5180635534,5517527219,5890780493,5155503055,5849606209,6044254330,6058691665,6718570786,7943143377,8806679514,9722060232,10975794149,11634550657,12238762349,13062201290,13712931937,14006482570,14641172212,15807888940,16484445638,16764468338,17540318939,17760080889,17383116960,17995349157,19816004739,20243230535,21134041752,19981325093,20169976554,22433236057,24085334652,24711638680,26116601781,27677806561,30137054146,32160599929,34070955367,35659262313,36536307706,38178652517,37664880029,38632918022,42275321073,46153809277,49576553487,51167715084,51651841065,55959424375,57712869851,59281140849,62171218047,66554577201,71164825257,75903833487,79446041235,84993382979,89287391493,83287065055
Algeria,DZA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,23999007635,20733836732,16652372299,22366422166,23672489931,25141817285,23933760270,26196209668,29024414961,31472125225,34261391768,30378987070,38710111212,40186195997,43198118316,45377610955,49183320684,51769667894,56540157733,60768132660,61248569754,63086024450,67123532611,70748205402,74710102449,77474374189,77784272462,77239784480,76467382394,79831948872,80470604926,79504957195,80936048256,79236390629,78523265845,81507145856,84848937589,85782275851,90157175015,93042206015,96577809843,99475144139,1.05046E+11,1.12609E+11,1.17451E+11,1.24381E+11,1.26495E+11,1.30796E+11,1.33935E+11,1.36078E+11,1.40977E+11,1.45065E+11,1.49998E+11,1.54198E+11,1.60057E+11,1.65979E+11,1.71291E+11,1.73517E+11,1.75599E+11,1.77004E+11,1.67303E+11
East Asia & Pacific (excluding high income),EAP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.86263E+11,2.4816E+11,2.46568E+11,2.62466E+11,2.90753E+11,3.22046E+11,3.47789E+11,3.4292E+11,3.4898E+11,3.88657E+11,4.40883E+11,4.70742E+11,4.93859E+11,5.34733E+11,5.55916E+11,5.93328E+11,6.10062E+11,6.5686E+11,7.17481E+11,7.68702E+11,8.26606E+11,8.72928E+11,9.29008E+11,1.0004E+12,1.09971E+12,1.18625E+12,1.27125E+12,1.38762E+12,1.52333E+12,1.61017E+12,1.69329E+12,1.82915E+12,2.03396E+12,2.26371E+12,2.51148E+12,2.75957E+12,3.00961E+12,3.23049E+12,3.32351E+12,3.53575E+12,3.80603E+12,4.0718E+12,4.40031E+12,4.79425E+12,5.23183E+12,5.75424E+12,6.39259E+12,7.19214E+12,7.8125E+12,8.43695E+12,9.27496E+12,1.0077E+13,1.08411E+13,1.16327E+13,1.24445E+13,1.32785E+13,1.41491E+13,1.50978E+13,1.60814E+13,1.70063E+13,1.72236E+13
Early-demographic dividend,EAR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.03716E+12,1.08329E+12,1.12028E+12,1.17377E+12,1.26857E+12,1.33926E+12,1.39387E+12,1.47054E+12,1.56799E+12,1.67182E+12,1.81744E+12,1.92789E+12,2.0618E+12,2.21786E+12,2.36799E+12,2.41798E+12,2.59146E+12,2.69389E+12,2.72074E+12,2.8327E+12,2.91454E+12,3.02593E+12,3.02385E+12,3.03231E+12,3.09577E+12,3.1183E+12,3.21172E+12,3.30019E+12,3.41719E+12,3.49886E+12,3.69029E+12,3.86095E+12,4.01541E+12,4.15634E+12,4.29777E+12,4.39979E+12,4.65431E+12,4.87358E+12,4.98606E+12,5.088E+12,5.31128E+12,5.36243E+12,5.45725E+12,5.75114E+12,6.10951E+12,6.4685E+12,6.85536E+12,7.25047E+12,7.50584E+12,7.57008E+12,8.06685E+12,8.47105E+12,8.81685E+12,9.20531E+12,9.59861E+12,1.00317E+13,1.04977E+13,1.09767E+13,1.13763E+13,1.16338E+13,1.10721E+13
East Asia & Pacific,EAS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.15839E+12,1.20202E+12,1.26806E+12,1.36718E+12,1.51119E+12,1.61714E+12,1.75716E+12,1.89281E+12,2.07354E+12,2.31223E+12,2.43785E+12,2.56728E+12,2.75285E+12,2.96375E+12,2.98986E+12,3.10042E+12,3.23213E+12,3.40814E+12,3.60541E+12,3.81896E+12,3.96357E+12,4.14772E+12,4.32076E+12,4.50904E+12,4.78908E+12,5.06372E+12,5.31403E+12,5.64886E+12,6.08282E+12,6.39377E+12,6.71983E+12,7.04197E+12,7.33817E+12,7.64364E+12,8.0406E+12,8.49602E+12,8.97347E+12,9.33734E+12,9.37793E+12,9.72883E+12,1.02536E+13,1.05908E+13,1.10544E+13,1.15998E+13,1.22785E+13,1.30033E+13,1.38433E+13,1.48781E+13,1.55314E+13,1.5929E+13,1.71402E+13,1.80772E+13,1.9014E+13,2.00109E+13,2.0961E+13,2.19507E+13,2.29706E+13,2.41305E+13,2.52729E+13,2.62932E+13,2.61763E+13
Europe & Central Asia (excluding high income),ECA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07184E+12,2.04209E+12,1.93299E+12,1.72894E+12,1.63367E+12,1.46597E+12,1.44705E+12,1.4498E+12,1.48317E+12,1.45955E+12,1.49133E+12,1.61055E+12,1.65684E+12,1.7478E+12,1.86385E+12,2.02075E+12,2.16672E+12,2.34372E+12,2.52524E+12,2.6401E+12,2.48977E+12,2.61399E+12,2.77091E+12,2.87824E+12,2.9948E+12,3.06348E+12,3.0948E+12,3.14921E+12,3.27967E+12,3.3855E+12,3.46365E+12,3.40951E+12
Europe & Central Asia,ECS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,7.66414E+12,7.94648E+12,8.32331E+12,8.82432E+12,9.01721E+12,8.96942E+12,9.39111E+12,9.65866E+12,9.97009E+12,1.03454E+13,1.04855E+13,1.0536E+13,1.06355E+13,1.08442E+13,1.11313E+13,1.14426E+13,1.17578E+13,1.21193E+13,1.26333E+13,1.30804E+13,1.33872E+13,1.3447E+13,1.33779E+13,1.32786E+13,1.34418E+13,1.37295E+13,1.39734E+13,1.44039E+13,1.47881E+13,1.52188E+13,1.5864E+13,1.62263E+13,1.64926E+13,1.67919E+13,1.73241E+13,1.77938E+13,1.84885E+13,1.91568E+13,1.93496E+13,1.85027E+13,1.89927E+13,1.94376E+13,1.95032E+13,1.96861E+13,2.0059E+13,2.04769E+13,2.08642E+13,2.14423E+13,2.1897E+13,2.22759E+13,2.10253E+13
Ecuador,ECU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11683345572,12282048671,12886220692,13157651953,14132271517,14595115067,14545560909,15217722034,15508295062,16232414265,17347894301,18439528973,19364758285,22066274158,24539574622,27232094541,29246503667,29715863874,31411696206,32584624146,33793084552,35689844470,35909281820,35788314664,36727855722,38173097363,39495712166,39393379286,41713833407,42133381944,43683854187,45558477943,46521725706,47439700808,49459802090,50573908255,51449720655,53676394986,55429750211,52802720506,53379221434,55522733410,57797375793,59371127440,64246103133,67645562499,70624352725,72171071230,76759080483,77193914220,79915230251,86203073183,91066617872,95571238386,99192306979,99290381000,98072699669,1.00395E+11,1.0169E+11,1.01702E+11,93820098899
"Egypt, Arab Rep.",EGY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,20297834751,21345429171,22172696194,24504840915,27324754468,28667504459,30114182469,30356681177,29868912346,31445846805,33206347267,34553643779,35609492776,36858257210,37432854798,40779032774,46194361685,50353260516,54698126368,57185627387,62910668707,67533693104,74224371653,78005663120,85607909949,90565897012,94862819133,98498676312,1.03878E+11,1.0899E+11,1.15166E+11,1.16462E+11,1.21671E+11,1.25201E+11,1.30175E+11,1.36219E+11,1.43014E+11,1.50869E+11,1.59281E+11,1.68923E+11,1.79683E+11,1.86035E+11,1.90482E+11,1.96565E+11,2.04609E+11,2.13758E+11,2.28387E+11,2.44575E+11,2.62078E+11,2.74326E+11,2.88446E+11,2.93536E+11,3.00071E+11,3.06629E+11,3.1557E+11,3.29367E+11,3.43683E+11,3.58053E+11,3.7708E+11,3.98037E+11,4.12246E+11
Euro area,EMU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,4.4711E+12,4.6398E+12,4.86673E+12,5.16611E+12,5.33211E+12,5.29095E+12,5.55697E+12,5.72843E+12,5.90735E+12,6.13618E+12,6.26869E+12,6.30152E+12,6.34642E+12,6.43464E+12,6.58766E+12,6.74001E+12,6.90896E+12,7.08396E+12,7.38894E+12,7.69177E+12,7.9689E+12,8.18217E+12,8.29815E+12,8.24314E+12,8.44589E+12,8.65025E+12,8.79641E+12,9.03452E+12,9.30849E+12,9.58435E+12,9.95509E+12,1.01734E+13,1.02691E+13,1.03387E+13,1.05755E+13,1.07535E+13,1.11004E+13,1.14335E+13,1.14808E+13,1.09611E+13,1.12001E+13,1.13944E+13,1.1297E+13,1.12719E+13,1.14309E+13,1.1667E+13,1.18844E+13,1.21961E+13,1.24203E+13,1.26088E+13,1.18055E+13
Eritrea,ERI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.89203E+11,2.11602E+11,2.32664E+11,2.54991E+11,2.68527E+11,2.85319E+11,3.05993E+11,3.19274E+11,3.40337E+11,3.70651E+11,3.86554E+11,4.04527E+11,4.37495E+11,4.71569E+11,4.98065E+11,5.00766E+11,5.1731E+11,5.31994E+11,5.39777E+11,5.40002E+11,5.51929E+11,5.51198E+11,5.58068E+11,5.67947E+11,5.78083E+11,5.91502E+11,6.10746E+11,6.44625E+11,6.77464E+11,7.10165E+11,7.37019E+11,7.55784E+11,7.62807E+11,7.54939E+11,7.7293E+11,7.94244E+11,8.15375E+11,8.45565E+11,8.82711E+11,9.22349E+11,9.70735E+11,1.00891E+12,1.03647E+12,1.06737E+12,1.10071E+12,1.1409E+12,1.18771E+12,1.23053E+12,1.24144E+12,1.19472E+12,1.19667E+12,1.18693E+12,1.1518E+12,1.13527E+12,1.15098E+12,1.19512E+12,1.23135E+12,1.26796E+12,1.29698E+12,1.32403E+12,1.18073E+12
Estonia,EST,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250085002,10756747742,12160504655,12688250754,12634322382,13908826434,14743867211,15742228053,16938679312,18091188236,19814267656,21749246483,23397652436,22196884689,18949690212,19412870880,20822844112,21495047268,21808537193,22465272195,22881558192,23603600591,24970731682,26002976732,27068147757,26269347955
Ethiopia,ETH,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,10919391170,11019414307,11926863705,11587184068,10295867375,11290614170,12855417692,12920167201,12873519689,13224509997,12280613280,11215579531,12689624529,13094419057,13896781079,15623619245,16113248919,15556030353,16359055323,17352576331,18793066846,19077730261,18665391883,21198771448,23704204628,26272490503,29282310890,32441439351,35297114308,39727092174,44167904219,47987461379,53065624131,58508826791,64589334979,70682358693,77442553522,82721152428,89640020508,95069173939
European Union,EUU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,5.12815E+12,5.31454E+12,5.56748E+12,5.90202E+12,6.0847E+12,6.04446E+12,6.3402E+12,6.52244E+12,6.72136E+12,6.98164E+12,7.12653E+12,7.16298E+12,7.22116E+12,7.32576E+12,7.50858E+12,7.68524E+12,7.88389E+12,8.08253E+12,8.41884E+12,8.74866E+12,9.04463E+12,9.21275E+12,9.3197E+12,9.26613E+12,9.51187E+12,9.76514E+12,9.94871E+12,1.02128E+13,1.05201E+13,1.08303E+13,1.12531E+13,1.14976E+13,1.16254E+13,1.17304E+13,1.20339E+13,1.22657E+13,1.26939E+13,1.30943E+13,1.31778E+13,1.2604E+13,1.28873E+13,1.31287E+13,1.30342E+13,1.30302E+13,1.3237E+13,1.35436E+13,1.38158E+13,1.42061E+13,1.45004E+13,1.47563E+13,1.38802E+13
Fragile and conflict affected situations,FCS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,2.47773E+11,2.81872E+11,3.22488E+11,3.54447E+11,3.63587E+11,3.80592E+11,4.16182E+11,4.09984E+11,4.3798E+11,4.57267E+11,4.5134E+11,4.80315E+11,5.09696E+11,4.84351E+11,4.76364E+11,4.5055E+11,4.49903E+11,4.65234E+11,4.75764E+11,4.94449E+11,5.10351E+11,5.06611E+11,5.6557E+11,5.2066E+11,5.32402E+11,5.38497E+11,5.41213E+11,5.51431E+11,5.82978E+11,6.12786E+11,6.55983E+11,6.83845E+11,7.23105E+11,7.53636E+11,7.89814E+11,7.86998E+11,8.78286E+11,9.37193E+11,9.99689E+11,1.0682E+12,1.1359E+12,1.20614E+12,1.29433E+12,1.29771E+12,1.38995E+12,1.46722E+12,1.52628E+12,1.55361E+12,1.58805E+12,1.62319E+12,1.66332E+12,1.70527E+12,1.62565E+12
