Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
United Kingdom,MtCO2e,FALSE,4.21,FALSE,4.38,5.8,4.21,4.43,3.72,3.67,3.88,3.23,3.34,3.06,2.74,2.95,3.01,2.84,1.31,1.31,1.31,1.37,1.15,1.91,2.02,1.97,1.9,1.99,2.02,2.02
United States,MtCO2e,8.42,9.57,9.46,12.75,12.8,15.92,15.26,14.39,5.8,6.18,5.09,5.47,5.53,5.53,5.36,6.67,7.28,8.04,9.41,9.25,9.3,11.71,11.93,14.61,16.58,14.26,10.73,12.1,18.96
Uruguay,MtCO2e,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Uzbekistan,MtCO2e,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.26,1.08,0.9,0.72
Vanuatu,MtCO2e,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Venezuela,MtCO2e,7.17,7.17,7.22,6.84,6.4,7.39,13.13,13.46,9.14,7.66,9.3,6.89,8.97,6.4,7.66,14.66,6.62,14.88,17.89,17.07,13.02,17.29,19.58,26.31,29.43,29.79,29.79,22.21,22.39
Vietnam,MtCO2e,FALSE,FALSE,FALSE,1.42,1.42,0.49,0.6,0.49,0.71,0.66,0.71,0.66,0.66,0.55,0.55,0.66,1.42,1.09,1.09,1.09,1.48,0.98,1.15,1.15,1.09,1.08,0.99,1.05,1.05
Yemen,MtCO2e,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.42,0.93,0.55,0.6,0.55,1.53,1.44,0.54,0.63,0.54
Zambia,MtCO2e,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zimbabwe,MtCO2e,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
